Age,ContractDuration,MonthlySubscriptionCost,CustomerServiceInteractions,InternetUsage(GB),TotalAmountSpent,PaymentMethod,Churn
28,4,52.88638070669447,7,0.08025779984157655,357.173491130401,PayPal,0
37,10,51.669316370908916,4,57.154436966754055,351.3608664637682,CreditCard,0
74,1,80.30575071030621,8,43.20808712432799,303.4937386898377,CreditCard,0
36,29,65.3034913071049,4,16.723666439805886,386.46928379258827,BankTransfer,0
78,31,73.79816749620574,9,47.50210950991634,388.92551579716314,CreditCard,0
42,18,86.0078487776878,0,40.194824737674175,410.55362789433866,BankTransfer,0
50,6,80.29621115828982,0,2.4518703374831974,455.3996238816785,PayPal,0
57,34,33.41833335168424,7,21.754019578610205,373.64709589745826,CreditCard,0
34,6,63.32240901943471,2,11.475869726247012,112.16856291166144,CreditCard,0
70,25,53.21781265933818,6,65.492581400718,324.64752047367017,BankTransfer,0
64,22,92.24383778810343,1,14.072913128205144,263.2732251396816,CreditCard,0
41,14,54.844374580066756,4,1.9855792547877948,112.61313451273847,CreditCard,1
33,24,94.16664332696311,2,22.72627787260324,279.5688911221122,CreditCard,0
62,35,24.867571917665863,6,27.32414652966455,454.86489223101194,BankTransfer,0
73,30,30.063644005462884,2,28.036202633467745,458.847123985144,PayPal,0
45,12,22.90403108756535,4,22.131365484961695,223.61720707753224,BankTransfer,0
63,12,75.56167547593623,0,32.07753523725066,151.56777180767352,PayPal,1
45,22,54.288564475122705,8,22.697132495469063,179.35998389136432,BankTransfer,0
66,28,96.1631999676028,5,70.24496777454478,395.1551646552975,BankTransfer,0
23,3,52.93505435772004,3,99.74337961687434,165.52438223537348,CreditCard,0
46,8,42.94165269213721,0,24.369886322014732,200.26333380302043,CreditCard,0
83,16,66.81556836586421,8,81.51253358689809,127.4749131392129,BankTransfer,1
51,1,86.79498953086647,9,94.30905896116533,406.19055169618485,PayPal,0
66,31,78.0550170252462,7,46.63912492238258,303.8997578753173,PayPal,0
83,13,76.3213952451832,1,83.68378002300628,90.59033543664229,BankTransfer,1
19,17,24.334567443354675,2,8.118966611362167,70.47781636056665,BankTransfer,0
19,30,61.520686193283076,6,71.32485772185215,230.93823895407144,PayPal,0
43,24,72.79348281526657,8,82.84043340129426,347.019596044821,PayPal,0
68,8,98.28897686684591,2,57.38955198986155,416.03144284284616,PayPal,0
45,5,69.36211882282409,2,76.70917682694649,472.82151005972645,CreditCard,0
61,32,59.304843469570976,7,88.5060607598032,169.81444302725438,PayPal,0
37,33,67.87900443706107,0,61.0798312672688,242.90097142035273,PayPal,0
63,4,81.38174371166824,8,61.14971061794028,153.63735721695042,CreditCard,1
61,15,39.86912617097332,1,25.501818817206846,449.8773154220588,CreditCard,0
26,3,79.90282514005443,6,87.90534975348089,278.50701118297286,PayPal,0
64,17,55.43024611563973,3,90.60900119939036,154.89543323715418,PayPal,0
82,32,22.784998170424746,4,60.181937535539355,321.5675080844941,BankTransfer,0
38,24,30.53368639691164,2,3.6326350165159726,380.0060723192254,BankTransfer,0
23,26,69.95904926368237,9,15.724656296810357,471.31139231348357,CreditCard,0
42,28,38.15024283464204,3,42.560800897283535,394.95264041331234,CreditCard,0
20,30,93.37540306833374,5,61.49424111366696,358.6583887616713,CreditCard,0
46,24,81.42079478152672,3,51.48538601476241,285.0430949453307,PayPal,0
83,13,97.06634554250124,9,47.98526468422178,337.4424799140373,PayPal,0
32,13,20.841985009214206,8,8.43108859591134,269.3585740425805,CreditCard,0
39,1,88.85276630833262,5,15.556072247551644,128.2170868666086,CreditCard,0
51,31,92.63260672800415,0,76.12955124023517,240.89554447501527,BankTransfer,0
20,18,97.17462255616542,3,6.342522980754206,331.7147411592881,CreditCard,0
45,29,66.10869103468153,2,76.57359558603262,59.032132852816765,BankTransfer,1
37,10,55.067437310141585,4,56.3788676067853,195.27938261758248,PayPal,0
33,3,53.384764282396134,8,33.89240880631939,203.00740589558657,CreditCard,0
47,11,57.97182233224503,8,96.54819114391069,58.3234705104788,PayPal,1
53,29,73.57149284043366,7,24.569238839894613,187.86467005577336,PayPal,0
66,3,83.75431085247975,5,47.54245702146037,469.0781260275147,CreditCard,0
67,9,26.344290518973963,3,21.60464707690354,341.53100328861365,PayPal,0
74,17,41.560459896533146,3,68.17715315661668,329.87922268764515,PayPal,0
81,27,78.80256035888112,6,65.40189750974857,351.38485712163776,BankTransfer,0
76,19,57.03426940018047,2,58.1772584792178,73.8375350002971,BankTransfer,1
23,21,38.175133449009444,1,19.87430679665183,470.2739742486349,CreditCard,0
69,14,56.69590455502736,3,78.68188163722508,153.7560634362793,PayPal,0
79,14,85.7233890425655,7,91.84085768600376,80.50189796083058,BankTransfer,1
35,15,35.94557121130198,7,85.47787905063264,264.9669094250021,CreditCard,0
63,33,93.36431833186076,2,0.23837771672841068,485.0547883737175,PayPal,0
80,12,63.2944898167647,0,13.80801166680281,177.3025807084361,PayPal,1
40,9,54.64440948760034,1,24.558040917501078,60.54598594971961,CreditCard,1
27,35,35.01619521368098,8,65.79121586029709,458.74382308650115,CreditCard,0
23,11,41.67036010274782,8,66.15337464967054,281.33794769069016,BankTransfer,0
79,24,48.03980733111341,3,44.62711906312449,431.78431523224475,BankTransfer,0
60,5,82.93981472681428,0,35.11626573089257,369.16358051592704,BankTransfer,0
34,27,58.664050107683906,9,47.05667995109973,344.3563373316488,PayPal,0
77,8,87.69952269706504,8,97.16202905955656,161.31207081145942,BankTransfer,0
35,27,86.97193759135882,8,44.97455338729925,285.6890551192496,PayPal,0
78,26,98.75158449114292,4,4.815706999882408,306.221842211008,BankTransfer,0
43,21,85.23068334652778,5,85.66873623909984,354.88692599178825,PayPal,0
32,32,22.804571664348117,5,44.288013622024145,366.6160385521999,BankTransfer,0
79,3,40.62249982463154,3,4.198845576976251,128.94908150280634,PayPal,1
71,5,40.03598397218768,4,50.28016231213992,433.66522092015,PayPal,0
47,31,27.20071444460374,2,50.83973701300326,213.2482090132095,PayPal,0
46,29,35.55852800211868,2,60.0071350228456,377.34474473729637,PayPal,0
23,14,75.07881485614584,3,15.464618061074287,417.7432726753696,BankTransfer,0
73,26,31.099042890490097,5,52.864806499357165,190.1338404617213,BankTransfer,0
68,30,75.81565843201845,0,36.014329230821986,165.58753476271346,CreditCard,1
71,19,37.82126819065289,3,17.52400958049609,493.32216377583893,BankTransfer,0
28,23,97.20950695743267,6,96.35598340705961,207.3567083674244,CreditCard,0
61,5,85.85825982689619,5,57.67416982238834,319.7910399512904,PayPal,0
77,33,50.10142307086678,0,76.18476632797834,391.8613826750489,CreditCard,0
48,18,85.52133415068994,4,20.23796633608509,252.9215588696289,BankTransfer,0
77,3,54.928136775434105,7,52.34342486484391,163.87519490880612,CreditCard,1
32,29,93.05464611437598,4,22.3625711148423,295.8197951434239,PayPal,0
66,28,70.2841727632227,2,68.42347972350143,306.98445602152276,CreditCard,0
74,15,39.905057678634314,8,73.96830004748196,406.3345689356954,BankTransfer,0
83,21,24.28748857060028,9,85.31359677315979,378.61197533617417,BankTransfer,0
25,33,42.58431414345892,2,29.719363981007852,162.61458183702146,BankTransfer,0
33,25,82.87627478289744,5,60.31805671153624,317.1879628640658,CreditCard,0
70,12,78.67814627574631,7,84.92570933255884,309.11404139463446,CreditCard,0
50,15,74.15558400415023,0,63.570827887316185,203.05836930679385,BankTransfer,0
52,15,97.13761474069292,2,87.43338451461129,286.5439209969644,BankTransfer,0
47,9,81.9433146368557,3,37.994943565226876,295.44608075956825,CreditCard,0
69,26,93.52642457942282,8,52.49878961578512,340.677005980876,BankTransfer,0
71,24,67.36858059132427,6,43.25801173368862,59.99821141095889,CreditCard,1
22,10,36.99572600574774,3,36.376039296202364,333.74817048602256,CreditCard,0
82,26,53.31527148789668,4,5.875265756813219,83.83062504472294,CreditCard,1
44,11,57.17581210783419,7,19.88432718640033,233.79178705432633,PayPal,0
23,16,38.19995492083662,2,40.42470567340819,115.84791475897688,BankTransfer,0
35,5,29.194126004160612,5,3.8977727418724517,449.8868934777446,PayPal,0
74,34,92.66330434764085,6,18.61055374060616,300.2493829017094,PayPal,0
50,11,54.91832679627009,4,59.97965805218539,353.69446074112983,BankTransfer,0
49,35,86.5342403538984,2,4.021424453333933,137.67727722889708,BankTransfer,1
66,3,92.21948524850852,2,51.145109429589155,419.8557147292039,PayPal,0
50,5,88.12927452366522,9,12.467020808545747,377.30887092464644,CreditCard,0
32,35,35.85605972372712,5,70.47566011345262,361.1951305815484,CreditCard,0
79,35,58.488147015944435,0,98.75395628701781,358.12551701427134,CreditCard,0
50,19,48.772448684340766,5,55.594562684636905,66.2104317510439,CreditCard,1
74,6,71.1894180684978,1,35.59177334711371,414.70543446979565,BankTransfer,0
46,28,56.595970195305306,1,0.9399366952697608,141.62550593508925,CreditCard,0
61,20,82.8291448379254,9,35.570959519179766,226.28690563220547,CreditCard,0
68,17,27.21068895344085,5,31.93857563949458,225.913052139038,CreditCard,0
64,29,27.48667927730679,5,26.47608499979963,487.17988265254576,CreditCard,0
55,12,58.48047513240965,9,1.1403871727265313,212.54248254310656,CreditCard,0
20,1,60.872586419345424,4,50.712860106688055,194.02620734766788,BankTransfer,0
35,19,87.13001616156335,9,59.821649136904185,228.30894939333535,CreditCard,0
33,15,78.70661769801714,7,57.04447331374748,412.51799905074694,PayPal,0
40,12,67.94573072976554,1,67.89692395901531,197.00811852685308,PayPal,0
25,11,80.74279037300084,3,79.96587721594956,331.1941756710028,PayPal,0
73,24,25.582274138367733,0,2.0929880702876713,255.83830252621865,BankTransfer,0
67,8,49.634693016194745,0,80.24193493990994,253.33312154740614,CreditCard,0
44,24,80.19131718675074,4,12.987376935099515,67.4299232372751,CreditCard,1
22,25,53.93456237785864,5,11.862741372629703,311.11504689444286,CreditCard,0
44,18,98.38160970801916,7,13.325613635552768,301.3414325819531,BankTransfer,0
78,17,55.05319472238713,2,4.700789890286517,117.23420470409809,CreditCard,1
36,29,45.89541754091039,5,39.081860094788844,350.4388578283666,CreditCard,0
54,22,95.59440286968979,2,33.3141390394244,433.9923261399724,PayPal,0
38,19,83.75266721676496,1,42.35598474583715,174.48286516598534,BankTransfer,0
21,12,68.50946267326754,5,69.80896229897151,453.2637609641747,PayPal,0
36,25,69.81496036586375,6,16.396395203850677,229.66388852551935,BankTransfer,0
69,26,53.69765698327154,1,14.557053696622225,362.84747704676903,BankTransfer,0
67,27,43.455340508295635,6,85.06918034681512,390.71098573270973,CreditCard,0
49,16,61.55748493044078,0,82.05830275583136,105.0626483081153,CreditCard,0
36,34,52.39531978131978,0,74.60251189758783,228.1461050724919,PayPal,0
30,22,53.51657111946314,0,96.33900018362226,196.13098668640322,CreditCard,0
63,14,99.38159773853822,6,89.34280326673526,424.4222165430783,CreditCard,0
83,31,75.26890940576226,6,64.36658857761341,85.98400261140128,CreditCard,1
34,21,92.02532631014205,6,18.426852346455924,270.2442061032566,CreditCard,0
63,31,76.18996440962684,8,56.60325386743633,283.0103941837243,CreditCard,0
55,28,81.69297599310558,0,50.32228630484457,338.12808779812997,CreditCard,0
68,35,37.38470838292754,6,8.72654071934691,175.32585333317115,CreditCard,1
42,30,82.8098104323389,2,92.00183326648272,215.62972009610144,BankTransfer,0
66,3,45.352348936177194,5,54.15568028993496,263.5752115059008,BankTransfer,0
22,12,48.993862896522245,0,95.11250878593097,425.9783809501056,PayPal,0
69,28,46.40436375703153,0,95.98468526214957,415.2011982964979,BankTransfer,0
64,35,22.66383172825913,3,75.941325001892,469.1505566309161,PayPal,0
58,2,68.68241903319456,4,53.90726344605973,354.52383120625154,CreditCard,0
32,10,96.72021353804362,3,48.83147263132723,382.95975254275834,PayPal,0
28,23,32.34870527937423,7,32.67171817963808,340.355804517809,PayPal,0
45,24,92.76742812438899,7,90.71358618517306,217.71862349812562,PayPal,0
31,25,40.22979174615419,5,40.081336036534395,448.606423081449,CreditCard,0
22,4,26.126704318719458,9,16.069569939551222,68.12061283737445,BankTransfer,1
33,34,33.32308051086281,7,72.98438251035704,466.3071410031771,CreditCard,0
47,25,59.15551494833223,7,63.71125395141857,429.68661993684566,PayPal,0
60,28,52.34241195210585,5,7.338789611097763,452.95205687202446,PayPal,0
43,13,38.81296775487151,8,53.17291149264031,426.88084304319244,PayPal,0
40,27,58.85416235616852,4,96.26513480663841,369.82945686046367,BankTransfer,0
61,32,38.42037616811544,8,7.03701168031603,144.1070157422566,CreditCard,1
73,29,34.34976729992324,3,10.985549059378918,490.88355213136856,BankTransfer,0
20,20,71.42746556153332,7,94.5819744964094,130.02873053637109,BankTransfer,0
43,6,73.56969283162577,0,90.98084701458845,152.02877437429188,PayPal,0
18,8,39.73188066615238,4,83.70551074375807,375.0378935662347,BankTransfer,0
74,16,25.52411024251534,7,8.311917717682526,337.88371560497075,CreditCard,0
80,35,94.93525929434968,2,30.27691449217411,258.9215596128047,CreditCard,0
64,14,71.69405877156095,2,24.46895459875631,359.99914511746556,PayPal,0
30,25,73.4342663645418,2,27.890992824113226,331.4076606281052,BankTransfer,0
80,20,53.49923750502959,2,10.517621065522908,402.9106444303456,BankTransfer,0
55,12,54.20396616028563,0,60.37119174340467,267.0373961574505,BankTransfer,0
49,35,65.2550655006572,9,39.11257751191959,177.7880236581715,PayPal,0
46,25,22.684505536195687,6,78.08684778569001,448.6225737788474,PayPal,0
77,22,73.23720924568534,7,76.27702322464356,313.9999632115921,PayPal,0
58,23,84.66298770083182,2,87.68225400646601,262.26110869603326,CreditCard,0
47,34,91.8603717049748,1,6.881770581655622,435.3107153132766,CreditCard,0
46,33,81.12313989140699,7,59.15276519261921,299.0360185764441,BankTransfer,0
70,19,55.667666081504244,6,31.4683389250754,336.22390352650393,BankTransfer,0
60,17,77.10241948181908,4,86.37020745320758,214.29264376698154,CreditCard,0
28,6,78.4852759450294,0,57.35042394195262,283.80009401307893,PayPal,0
35,32,50.30399295670125,9,84.80341074651245,313.7587983672047,BankTransfer,0
18,21,64.49545717091499,0,5.4323400773521495,155.70405774928236,CreditCard,0
57,28,74.44595935167156,9,94.92405831953091,388.57695117780867,CreditCard,0
56,22,76.1574763247107,4,46.696330710927704,129.147264848907,BankTransfer,0
83,7,40.58971334226763,8,75.73527342345524,433.57488884758453,BankTransfer,0
66,24,59.46859079066299,4,15.004051943174057,170.34672328394834,BankTransfer,1
63,32,47.96061861945048,6,37.649880585211704,469.54530377187336,BankTransfer,0
67,9,83.54250592202193,6,97.8890136341013,188.00253454210863,BankTransfer,0
40,28,23.607633450596126,7,45.0315970715651,354.66890905008,BankTransfer,0
83,2,99.75821024475154,2,14.219545114500232,227.28064524466268,CreditCard,1
84,35,32.322675029064655,0,58.44078643451872,411.16051708646825,CreditCard,0
50,29,54.20276903151362,7,48.54021370691171,468.02874672066736,CreditCard,0
68,23,25.46283896282428,3,64.27132218942656,220.8792871040193,CreditCard,0
53,10,35.81667257920701,5,74.63351708754823,356.73060678101956,CreditCard,0
41,32,26.824975265408,6,22.39918132638269,120.56658174449883,CreditCard,0
45,26,88.38077821832168,6,37.06709648198666,87.38681565639804,CreditCard,1
19,3,22.704410849035888,4,17.635116724116372,236.33499221679907,BankTransfer,0
27,6,23.65623594826218,1,88.92983792427952,480.7140752409469,BankTransfer,0
29,32,94.36577361541181,8,4.6338093458810015,177.53719789099512,BankTransfer,0
82,30,98.30772812271574,1,28.957056062511942,285.6621708011895,BankTransfer,0
79,25,56.06658077221769,9,63.21825979683883,219.60185140143034,CreditCard,0
72,31,35.738246190793916,7,79.61706218030558,250.88352037387017,PayPal,0
54,21,70.93924929815427,4,43.99779404086631,443.77373330989457,BankTransfer,0
37,14,35.68157186081314,2,74.1978796115975,388.8566254524085,CreditCard,0
80,35,46.13996993706019,0,81.88543963971134,352.21399150793144,PayPal,0
59,26,87.70625735658356,8,40.95144486143556,260.3542671145552,BankTransfer,0
34,6,25.311686884921656,0,35.2047725405445,447.4538594643827,CreditCard,0
75,33,80.90857191969988,7,61.76062803206007,72.59350566764358,BankTransfer,1
23,5,59.12788024210216,2,73.64720556398234,177.63998344170423,CreditCard,0
40,24,64.03092928495604,7,94.02758511785913,325.15815666911976,CreditCard,0
21,3,86.2246766325635,1,76.59158346680817,415.3355007545531,CreditCard,0
26,19,56.764924948783644,2,52.862157239028875,222.4362218552867,CreditCard,0
80,11,28.458221393919736,7,43.56690821401582,418.1289361120503,PayPal,0
59,28,71.2617057989865,2,99.7924430855888,212.62253718285996,CreditCard,0
29,29,91.2334047031047,4,80.48323432682331,476.053322163895,PayPal,0
52,23,29.78067077769545,9,25.68337239691012,333.77418701255294,PayPal,0
67,34,20.26723584467952,0,27.89712337528396,186.9552939967409,PayPal,0
57,10,75.75291711336887,5,8.357416752403967,117.90972498312597,CreditCard,1
76,21,39.708599465494956,2,60.28876928824361,328.2529969277087,PayPal,0
23,28,20.54583990096439,4,87.78623855581984,229.31377824747486,CreditCard,0
30,6,45.59739727198785,7,53.308845670328196,286.6992317106395,BankTransfer,0
77,28,88.34624852627597,0,73.57438194750975,420.6278917270182,CreditCard,0
33,11,73.36593968197442,4,82.49026491398293,80.54489903342755,CreditCard,0
22,34,49.510785427976785,0,33.133519588028484,378.8819204328196,PayPal,0
40,24,32.06454782483722,7,55.253023472846294,339.0906668148752,PayPal,0
70,9,30.27702378800707,7,0.9442529035953773,381.34086989868297,CreditCard,0
84,12,99.25644531764661,8,5.239120306894596,158.46136739109573,CreditCard,1
23,14,89.55075196247361,7,52.995781940483646,308.01423440248044,CreditCard,0
57,14,94.80427738008467,2,31.948852793682047,152.5495235508728,PayPal,1
59,22,65.8282727675674,6,71.31167618918533,495.825357460299,BankTransfer,0
40,32,96.76781542044907,3,93.73659848308841,451.471593555373,PayPal,0
37,17,59.20692482304692,4,88.46419402715436,388.1815242270593,BankTransfer,0
80,4,23.325297544711816,2,81.25769673148304,384.6823914705614,CreditCard,0
47,25,37.881640734420756,4,9.731204650998404,487.8466065172254,BankTransfer,0
27,22,24.647133828372894,5,9.540456544656495,219.91231360473773,CreditCard,0
29,22,75.11642307155881,8,51.215129822432615,336.26782392730644,PayPal,0
44,12,47.8519314936939,3,41.15888752749552,421.5364755851248,BankTransfer,0
19,14,22.923230587762873,6,81.35632809529395,232.7171067680231,PayPal,0
64,33,98.16584852247894,2,55.03439040534811,233.43105748418057,CreditCard,0
73,8,60.30417043243147,6,79.63136492956299,363.0499571930597,PayPal,0
28,12,77.16557260938252,5,50.32466897843787,306.9657469161966,PayPal,0
42,3,39.782146016267426,1,1.7155647633512627,309.64281921875465,BankTransfer,0
61,11,57.08641485603486,1,91.75002732676867,148.7616679443118,BankTransfer,0
31,24,75.62719247159876,2,64.20124342509911,376.4913414486727,PayPal,0
73,32,42.49035899685783,2,41.09259460071457,481.2821044016545,BankTransfer,0
23,33,30.268194824271227,9,51.81056486287409,315.72097702196015,CreditCard,0
41,31,23.28392643855297,8,87.05452173435918,153.27597565437645,BankTransfer,0
60,1,29.15750303384563,2,93.63234445584027,113.2844469221711,PayPal,0
67,13,43.86379490646942,1,58.75048882509694,226.6497231276435,BankTransfer,0
74,22,38.23169569801312,5,47.22167511925086,356.147519071416,PayPal,0
61,12,66.04885883191189,8,90.06558433154412,274.20875693323944,BankTransfer,0
42,29,38.558070000485245,9,20.84274480271928,459.19025581669786,PayPal,0
39,11,29.840348736307945,2,87.33450787540635,333.56783869100207,BankTransfer,0
36,24,58.93335496036566,0,25.42326742716744,303.5160193447821,PayPal,0
81,14,24.046307317776492,6,12.180827792088,222.81938871477195,CreditCard,1
47,1,77.56880387119689,4,38.12713304918587,172.08966766759585,BankTransfer,0
55,14,58.24067725899944,7,61.13570531476375,208.3595961925466,BankTransfer,0
67,17,88.5786824214716,5,84.72343950981596,234.6848401282474,CreditCard,0
58,29,97.25895868477498,8,71.83902985109513,162.79128084169338,CreditCard,0
29,22,92.28621300422891,3,43.391480302195276,494.8694908324139,CreditCard,0
74,13,70.83462463777853,6,47.934535536834034,378.5194184541462,PayPal,0
81,18,40.57812056836198,2,83.80477741697571,144.563541984793,PayPal,1
32,34,69.67254371085897,3,46.54374070721463,474.3796390195339,CreditCard,0
50,6,44.56837512664141,8,50.30585164586897,372.26768457770163,CreditCard,0
83,10,57.00881795139197,4,62.39613235126049,316.9004365320334,CreditCard,0
83,24,91.01121234896875,1,95.34417712641883,394.4078869894928,CreditCard,0
54,21,58.906220989881774,8,68.55072020179786,268.3546488989511,PayPal,0
43,28,62.61475272782807,1,92.98300639182992,372.41072299030327,CreditCard,0
68,30,78.76865032882776,5,59.27424588442175,323.05149691704315,CreditCard,0
30,24,89.77299848795495,5,81.96253145742143,109.12497776204657,CreditCard,0
42,29,65.91990307850324,9,18.188162511664796,274.8576091828513,PayPal,0
37,35,63.73537352775078,0,7.493842121924244,249.97677950626118,BankTransfer,0
28,1,56.92417965676298,8,16.214334461226453,191.507586814734,BankTransfer,0
25,20,79.94584865284439,5,42.82975927688079,305.5379496914146,BankTransfer,0
70,28,59.60617813782765,7,16.224112389633895,279.86573793578503,CreditCard,0
32,35,85.86602566681736,1,20.547212595159237,86.21852677437398,CreditCard,0
64,15,56.00062658144886,9,5.480182836220471,315.637046192352,BankTransfer,0
53,27,80.84956399931882,2,31.998045311205924,441.3962205101098,PayPal,0
41,17,66.58182517454426,9,4.617662309287551,246.19599628014058,BankTransfer,0
79,27,38.340061143325805,0,92.68689916414304,349.9538844613362,CreditCard,0
71,4,83.30894311659435,8,86.90799302436156,354.53047701571273,BankTransfer,0
30,33,50.58937837366024,7,50.62890636964502,120.25618963830624,BankTransfer,0
63,8,38.17937976279986,2,64.98049586439079,99.97813935485863,CreditCard,1
25,34,41.402535846897415,3,87.29165790316891,400.0204807991087,CreditCard,0
65,24,75.58409967714806,1,58.44812842236809,215.56042158397392,CreditCard,0
57,4,64.51346472580322,4,25.972056615936335,269.9911187865175,BankTransfer,0
37,1,60.614776988125726,6,93.6290060595597,126.22665559500766,CreditCard,0
68,8,97.81068796567973,5,18.82307078521842,178.05701196177787,PayPal,1
83,27,62.067802915075916,9,83.46286440807242,52.96625475684951,PayPal,1
61,19,22.276542892481686,2,55.94989353856097,410.154413239889,CreditCard,0
74,13,76.30985218653822,5,90.37181350533704,79.92545279778028,PayPal,1
68,7,63.40685388538744,8,28.769770202290758,74.25887032419985,CreditCard,1
52,34,39.64561898181995,9,89.47848171430576,414.6670576140064,CreditCard,0
29,9,97.64884631896464,1,10.532016122602883,155.4970808122706,CreditCard,0
29,26,37.26467010379003,8,79.60865204737895,412.4324942531995,CreditCard,0
54,6,82.0084306621016,6,69.667613809437,198.13281830888218,PayPal,0
67,28,39.09031259432855,4,74.16383445161874,91.86194943463431,CreditCard,1
66,25,26.259224977722802,9,24.288897283586163,430.8076635938028,BankTransfer,0
29,19,84.15676139261986,3,65.36743189573515,439.8722646024819,BankTransfer,0
52,32,77.26134839432162,1,88.9301561003226,378.8711024852198,BankTransfer,0
57,34,73.3654747923026,0,10.545782039116158,491.68523129351814,CreditCard,0
28,34,89.55312832295319,7,8.92689983421614,441.2445322671276,CreditCard,0
20,27,20.124517263920048,9,85.50855647316456,337.4541623913195,BankTransfer,0
64,32,81.93798677273385,8,79.40603077351352,423.3914829777861,CreditCard,0
69,15,63.55680090387353,3,40.52323963763832,270.9661841833513,CreditCard,0
59,13,44.37342712664909,3,1.1522267689388244,84.16606402347583,PayPal,1
21,25,59.364760424761904,2,40.73972679659931,411.9349195474113,CreditCard,0
34,9,57.97962597646059,0,10.488621758649918,199.8116399039003,CreditCard,0
81,10,90.58598671337867,1,87.91232051068143,97.6090167461077,CreditCard,1
82,12,50.29819263148604,8,89.60407644221272,162.65418291011605,BankTransfer,1
31,13,95.84078726113025,2,82.2947311973501,109.77267510143884,BankTransfer,0
56,18,23.503587982226357,4,32.38266059265883,164.04701730357493,BankTransfer,0
22,33,92.8758599215752,2,54.70661567073104,411.1135269716595,BankTransfer,0
21,1,66.90806295980933,8,27.868086461867424,400.3037744130991,CreditCard,0
37,12,86.37246222539541,4,23.506403407519883,144.10951544318246,CreditCard,0
34,20,66.49980929822762,4,13.483313815483855,235.0004567964481,CreditCard,0
42,25,23.27635645878729,6,91.0566996837787,227.97193883762924,BankTransfer,0
29,12,32.406057633278635,3,60.604105979388436,67.77554214625442,BankTransfer,0
40,29,92.7841192625395,6,12.87905562361875,234.4748324482951,BankTransfer,0
78,18,86.50970153901017,1,13.453078315359246,415.1031281572799,BankTransfer,0
20,5,98.24996222425565,2,13.122081456722533,492.5410738634774,CreditCard,0
26,23,43.842157683789196,5,91.22397631200849,108.92179504280855,CreditCard,0
56,23,26.1741955959579,0,29.55729827168635,273.12607318651527,CreditCard,0
70,2,96.68478142005623,2,28.422480406055893,466.9332628595743,CreditCard,0
81,2,36.499723228386955,7,33.12784465420962,139.85792094545204,BankTransfer,1
39,9,37.044979743804156,2,56.72896620932287,224.04011364926643,CreditCard,0
22,24,38.390893433427124,3,98.2472376708952,305.3628688501316,PayPal,0
49,17,48.09397767056911,7,23.02689530547396,420.9283976832401,CreditCard,0
55,23,65.32377435588415,3,22.29295957192392,435.1302596806398,CreditCard,0
25,12,61.256395744454295,0,92.53748707298878,148.57031507586012,BankTransfer,0
40,29,25.113570817468513,4,26.03779051973032,307.0169887178128,BankTransfer,0
60,13,39.33009243453576,3,49.731302633033955,403.30127078059166,PayPal,0
77,4,40.91704458660837,7,49.77077618459095,177.89290783664822,CreditCard,1
72,13,73.05821397941504,5,96.46272405446688,428.4068326972659,CreditCard,0
69,3,96.04648449543012,2,5.609446753913783,194.05240486206674,PayPal,1
41,12,79.75341311404452,0,17.8946989176909,358.7665020512698,BankTransfer,0
43,9,74.49376287265221,1,32.15385079079317,264.2292690810759,BankTransfer,0
75,2,31.401972507066517,7,9.853781132540341,480.6101745961146,BankTransfer,0
63,20,91.4671280300269,8,13.411109187611602,62.359025772942616,BankTransfer,1
69,31,46.61679612950365,6,69.45178309990666,445.9669708870453,BankTransfer,0
77,20,31.78412153038665,5,99.07782850829018,441.22444492847416,BankTransfer,0
62,20,22.118948464960884,5,58.484471901174395,149.8380815497257,BankTransfer,1
44,8,34.50316624021138,2,20.640208970209184,453.10004687016533,PayPal,0
61,11,88.48829819838474,2,43.19281530524465,189.48011955005774,PayPal,0
50,29,40.40121694078265,8,39.98981105542112,336.4274831761963,BankTransfer,0
48,4,43.166607656226,1,64.3834197881676,112.11196309549447,PayPal,0
32,10,68.19119378708972,6,12.839434736447297,312.0800612663244,CreditCard,0
79,19,77.23479859907033,8,1.5494962533042722,296.259137744962,CreditCard,0
19,6,98.39264513074464,0,84.32525126143405,243.33784399763297,BankTransfer,0
65,27,84.59971407201434,5,12.284247730784625,310.0077356796075,BankTransfer,0
61,16,68.88452027016918,2,5.616371929884279,147.71936146589394,BankTransfer,1
33,23,25.379828158255755,8,46.607537830742885,477.870936418623,CreditCard,0
57,14,38.582103064870964,3,48.41835965059686,445.4936359711113,BankTransfer,0
18,18,59.51661134873925,4,80.22411969475797,141.2468816991507,CreditCard,0
76,35,46.54639576565983,7,58.72965561495512,272.75229021260645,PayPal,0
30,15,49.43501778078942,7,15.677887028015803,117.20927026463802,PayPal,0
61,11,24.3285472167433,6,73.11228792325069,163.2325410317701,PayPal,0
72,4,78.63098694314775,4,77.13598833799793,247.35975634065343,BankTransfer,0
65,9,50.31888811772471,8,79.98859116931357,200.2070197825119,PayPal,0
40,28,88.60913829018122,9,64.00105745084733,437.8667227070201,CreditCard,0
49,2,93.05203861030601,3,65.8657794062997,208.96654168599076,CreditCard,0
52,19,52.051871131961605,5,47.83409410699726,362.2874082196229,CreditCard,0
60,9,66.97499316801415,7,36.43297666931908,84.78806690938546,PayPal,1
80,1,51.83994477775042,2,92.27651994344016,203.2242946401179,CreditCard,0
54,13,62.042576509089955,1,10.994627210317354,309.6632011960908,CreditCard,0
